设备序列号,设备型号,设备名称,设备版本,所属于客户,城市,服务开始日期,巡检周期/天,服务结束日期,维保月数,服务等级,维保服务,SO单号,设备详细地址,设备联系人,设备联系人电话,备注
9496573215,FLASHCACHE,,,吉林亿联银行股份有限公司,（吉林）长春,2023-07-01 00:00:00,90,2024-07-31 00:00:00,13,NBD,合同已过保,4510561457,,,,
9496573605,FLASHCACHE,,,吉林亿联银行股份有限公司,（吉林）长春,2023-07-01 00:00:00,90,2024-07-31 00:00:00,13,NBD,合同已过保,4510561457,,,,
CHQ4029N00R,Brocade 6520,,,吉林亿联银行股份有限公司,（吉林）长春,2023-07-01 00:00:00,90,2024-07-31 00:00:00,13,NBD,合同已过保,4510561457,,,,
CHQ4029N00V,Brocade 6520,,,吉林亿联银行股份有限公司,（吉林）长春,2023-07-01 00:00:00,90,2024-07-31 00:00:00,13,NBD,合同已过保,4510561457,,,,
451733000075,FAS8020,,,吉林亿联银行股份有限公司,（吉林）长春,2023-07-01 00:00:00,90,2024-07-31 00:00:00,13,4HD,合同已过保,4510561457,,,,
451733000076,FAS8020,,,吉林亿联银行股份有限公司,（吉林）长春,2023-07-01 00:00:00,90,2024-07-31 00:00:00,13,4HD,合同已过保,4510561457,,,,
451733000077,FAS8020,,,吉林亿联银行股份有限公司,（吉林）长春,2023-07-01 00:00:00,90,2024-07-31 00:00:00,13,4HD,合同已过保,4510561457,,,,
451733000078,FAS8020,,,吉林亿联银行股份有限公司,（吉林）长春,2023-07-01 00:00:00,90,2024-07-31 00:00:00,13,4HD,合同已过保,4510561457,,,,
451733000079,FAS8020,,,吉林亿联银行股份有限公司,（吉林）长春,2023-07-01 00:00:00,90,2024-07-31 00:00:00,13,4HD,合同已过保,4510561457,,,,
451733000080,FAS8020,,,吉林亿联银行股份有限公司,（吉林）长春,2023-07-01 00:00:00,90,2024-07-31 00:00:00,13,4HD,合同已过保,4510561457,,,,
451810000153,FAS8200,,,浙商银行股份有限公司,（浙江）杭州,2023-05-04 00:00:00,90,2024-06-30 00:00:00,14,"4HR,NRD",合同已过保,4510549951,,,,
451810000152,FAS8200,,,浙商银行股份有限公司,（浙江）杭州,2023-05-04 00:00:00,90,2024-06-30 00:00:00,14,"4HR,NRD",合同已过保,4510549951,,,,
952037000473,FAS8200,,,浙商银行股份有限公司,（浙江）杭州,2023-05-04 00:00:00,90,2024-06-30 00:00:00,14,"4HR,NRD",合同已过保,4510549951,,,,原SN：451810000157
451810000156,FAS8200,,,浙商银行股份有限公司,（浙江）杭州,2023-05-04 00:00:00,90,2024-06-30 00:00:00,14,"4HR,NRD",合同已过保,4510549951,,,,
451810000149,FAS8200,,,浙商银行股份有限公司,（浙江）杭州,2023-05-04 00:00:00,90,2024-06-30 00:00:00,14,"4HR,NRD",合同已过保,4510549951,,,,
451810000148,FAS8200,,,浙商银行股份有限公司,（浙江）杭州,2023-05-04 00:00:00,90,2024-06-30 00:00:00,14,"4HR,NRD",合同已过保,4510549951,,,,
451951000027,FAS8200,,,平头哥（上海）半导体技术有限公司,上海,2022-10-10 00:00:00,90,2022-10-31 00:00:00,,设备搬迁服务,合同已过保,4510517864,,,,
451951000028,FAS8200,,,平头哥（上海）半导体技术有限公司,上海,2022-10-10 00:00:00,90,2022-10-31 00:00:00,,设备搬迁服务,合同已过保,4510517864,,,,
451631000001,FAS8040,,,中国投资有限责任公司,北京,2023-02-01 00:00:00,90,2024-04-30 00:00:00,15,"4HD,NRD",合同已过保,4510551531,,,,
451631000002,FAS8040,,,中国投资有限责任公司,北京,2023-02-01 00:00:00,90,2024-04-30 00:00:00,15,"4HD,NRD",合同已过保,4510551531,,,,
451631000038,FAS2554,,,中国投资有限责任公司,北京,2023-02-01 00:00:00,90,2024-04-30 00:00:00,15,"4HD,NRD",合同已过保,4510551531,,,,
451631000039,FAS2554,,,中国投资有限责任公司,北京,2023-02-01 00:00:00,90,2024-04-30 00:00:00,15,"4HD,NRD",合同已过保,4510551531,,,,
451631000040,FAS8040,,,中国投资有限责任公司,北京,2023-02-01 00:00:00,90,2024-04-30 00:00:00,15,"4HD,NRD",合同已过保,4510551531,,,,
451631000041,FAS8040,,,中国投资有限责任公司,北京,2023-02-01 00:00:00,90,2024-04-30 00:00:00,15,"4HD,NRD",合同已过保,4510551531,,,,
451631000042,FAS8040,,,中国投资有限责任公司,北京,2023-02-01 00:00:00,90,2024-04-30 00:00:00,15,"4HD,NRD",合同已过保,4510551531,,,,
451631000043,FAS8040,,,中国投资有限责任公司,北京,2023-02-01 00:00:00,90,2024-04-30 00:00:00,15,"4HD,NRD",合同已过保,4510551531,,,,
451631000042,FAS8040,,,中国投资有限责任公司,北京,2024-05-11 00:00:00,90,2025-05-10 00:00:00,12,"4HD,NRD",合同生效中,E003450452,,,,
451631000043,FAS8040,,,中国投资有限责任公司,北京,2024-05-11 00:00:00,90,2025-05-10 00:00:00,12,"4HD,NRD",合同生效中,E003450452,,,,
451631000038,FAS2554,,,中国投资有限责任公司,北京,2024-05-11 00:00:00,90,2025-05-10 00:00:00,12,"4HD,NRD",合同生效中,E003450452,,,,
451631000039,FAS2554,,,中国投资有限责任公司,北京,2024-05-11 00:00:00,90,2025-05-10 00:00:00,12,"4HD,NRD",合同生效中,E003450452,,,,
451631000040,FAS8040,,,中国投资有限责任公司,北京,2024-05-11 00:00:00,90,2025-05-10 00:00:00,12,"4HD,NRD",合同生效中,E003450452,,,,
451631000041,FAS8040,,,中国投资有限责任公司,北京,2024-05-11 00:00:00,90,2025-05-10 00:00:00,12,"4HD,NRD",合同生效中,E003450452,,,,
451631000001,FAS8040,,,中国投资有限责任公司,北京,2024-05-11 00:00:00,90,2025-05-10 00:00:00,12,"4HD,NRD",合同生效中,E003450452,,,,
451631000002,FAS8040,,,中国投资有限责任公司,北京,2024-05-11 00:00:00,90,2025-05-10 00:00:00,12,"4HD,NRD",合同生效中,E003450452,,,,
9496529587,FLASHCACHE,,,中国投资有限责任公司,北京,2024-05-11 00:00:00,90,2025-05-10 00:00:00,12,"4HD,NRD",合同生效中,E003450452,,,,
9496529692,FLASHCACHE,,,中国投资有限责任公司,北京,2024-05-11 00:00:00,90,2025-05-10 00:00:00,12,"4HD,NRD",合同生效中,E003450452,,,,
451720000044,AFF8040,,,阿尔派电子(中国)有限公司,（辽宁）大连,2023-01-01 00:00:00,90,2023-05-31 00:00:00,5,NBD,合同已过保,4510506197,,,,
941811000216,AFF8040,,,阿尔派电子(中国)有限公司,（辽宁）大连,2023-01-01 00:00:00,90,2023-05-31 00:00:00,5,NBD,合同已过保,4510506197,,,,
700001249415,FAS2240,,,陕西煤业化工集团有限责任公司,（陕西）西安,2023-03-27 00:00:00,90,2024-03-26 00:00:00,12,NBD,合同已过保,4510544174,,,,
700001249427,FAS2240,,,陕西煤业化工集团有限责任公司,（陕西）西安,2023-03-27 00:00:00,90,2024-03-26 00:00:00,12,NBD,合同已过保,4510544174,,,,
700002232392,FAS3250,,,陕西煤业化工集团有限责任公司,（陕西）西安,2023-03-27 00:00:00,90,2024-03-26 00:00:00,12,NBD,合同已过保,4510544174,,,,
850000226047,FAS3250,,,陕西煤业化工集团有限责任公司,（陕西）西安,2023-03-27 00:00:00,90,2024-03-26 00:00:00,12,NBD,合同已过保,4510544174,,,,
941819000074,FAS2650,,,唐山捷准芯测信息科技有限公司,北京,2022-09-06 00:00:00,90,2023-09-05 00:00:00,12,"NBR,NRD",合同已过保,4510417607,,,,
941819000075,FAS2650,,,唐山捷准芯测信息科技有限公司,北京,2022-09-06 00:00:00,90,2023-09-05 00:00:00,12,"NBR,NRD",合同已过保,4510417607,,,,
FB7500N106109,Bridges,,,北京康拓科技有限公司,北京,2020-08-01 00:00:00,90,2023-08-31 00:00:00,37,NBR,合同已过保,4510544885,,,,
FB7500N106137,Bridges,,,北京康拓科技有限公司,北京,2020-08-01 00:00:00,90,2023-08-31 00:00:00,37,NBR,合同已过保,4510544885,,,,
FB7500N106139,Bridges,,,北京康拓科技有限公司,北京,2020-08-01 00:00:00,90,2023-08-31 00:00:00,37,NBR,合同已过保,4510544885, ,,,
FB7500N106140,Bridges,,,北京康拓科技有限公司,北京,2020-08-01 00:00:00,90,2023-08-31 00:00:00,37,NBR,合同已过保,4510544885,,,,
941811000198,FAS8040,,,中海油田服务股份有限公司湛江分公司,（广东）广州,2023-02-01 00:00:00,90,2023-12-31 00:00:00,11,NBR,合同已过保,4510519257,,,,
451643000041,FAS8020,,,珠江人寿保险股份有限公司,（广东）广州,2023-01-06 00:00:00,90,2024-12-31 00:00:00,24,NBR,合同生效中,E002117149,,,,
451643000042,FAS8020,,,珠江人寿保险股份有限公司,（广东）广州,2023-01-06 00:00:00,90,2024-12-31 00:00:00,24,NBR,合同生效中,E002117149,,,,
451641000225,FAS8040,,,贵州银行股份有限公司,（贵州）贵阳,2023-02-01 00:00:00,90,2024-10-31 00:00:00,21,"4HR,NRD",合同生效中,E002196238,,,,
451641000226,FAS8040,,,贵州银行股份有限公司,（贵州）贵阳,2023-02-01 00:00:00,90,2024-10-31 00:00:00,21,"4HR,NRD",合同生效中,E002196238,,,,
9496528820,PAMIIFLASHC ACHE,,,贵州银行股份有限公司,（贵州）贵阳,2023-02-01 00:00:00,90,2024-10-31 00:00:00,21,"4HR,NRD",合同生效中,E002196238,,,,
451810000151,FAS8200,,,浙商银行股份有限公司,（浙江）杭州,2023-05-04 00:00:00,90,2024-06-30 00:00:00,14,"4HR,NRD",合同已过保,4510549951,,,,
451810000150,FAS8200,,,浙商银行股份有限公司,（浙江）杭州,2023-05-04 00:00:00,90,2024-06-30 00:00:00,14,"4HR,NRD",合同已过保,4510549951,,,,
451810000147,FAS8200,,,浙商银行股份有限公司,（浙江）杭州,2023-05-04 00:00:00,90,2024-06-30 00:00:00,14,"4HR,NRD",合同已过保,4510549951,,,,
451810000146,FAS8200,,,浙商银行股份有限公司,（浙江）杭州,2023-05-04 00:00:00,90,2024-06-30 00:00:00,14,"4HR,NRD",合同已过保,4510549951,,,,
451810000155,FAS8200,,,浙商银行股份有限公司,（浙江）杭州,2023-05-04 00:00:00,90,2024-06-30 00:00:00,14,"4HR,NRD",合同已过保,4510549951,,,,
451810000154,FAS8200,,,浙商银行股份有限公司,（浙江）杭州,2023-05-04 00:00:00,90,2024-06-30 00:00:00,14,"4HR,NRD",合同已过保,4510549951,,,,
FB7500N107669,Bridges,,,浙商银行股份有限公司,（浙江）杭州,2023-05-04 00:00:00,90,2024-06-30 00:00:00,14,4HR,合同已过保,4510549951,,,,
FB7500N107671,Bridges,,,浙商银行股份有限公司,（浙江）杭州,2023-05-04 00:00:00,90,2024-06-30 00:00:00,14,4HR,合同已过保,4510549951,,,,
FB7500N107699,Bridges,,,浙商银行股份有限公司,（浙江）杭州,2023-05-04 00:00:00,90,2024-06-30 00:00:00,14,4HR,合同已过保,4510549951,,,,
FB7500N107700,Bridges,,,浙商银行股份有限公司,（浙江）杭州,2023-05-04 00:00:00,90,2024-06-30 00:00:00,14,4HR,合同已过保,4510549951,,,,
FB7500N107702,Bridges,,,浙商银行股份有限公司,（浙江）杭州,2023-05-04 00:00:00,90,2024-06-30 00:00:00,14,4HR,合同已过保,4510549951,,,,
FB7500N107703,Bridges,,,浙商银行股份有限公司,（浙江）杭州,2023-05-04 00:00:00,90,2024-06-30 00:00:00,14,4HR,合同已过保,4510549951,,,,
FB7500N107705,Bridges,,,浙商银行股份有限公司,（浙江）杭州,2023-05-04 00:00:00,90,2024-06-30 00:00:00,14,4HR,合同已过保,4510549951,,,,
FB7500N107706,Bridges,,,浙商银行股份有限公司,（浙江）杭州,2023-05-04 00:00:00,90,2024-06-30 00:00:00,14,4HR,合同已过保,4510549951,,,,
CCD1902P0AT,Switch,,,浙商银行股份有限公司,（浙江）杭州,2023-05-04 00:00:00,90,2024-06-30 00:00:00,14,4HR,合同已过保,4510549951,,,,
CCD1902P0AZ,Switch,,,浙商银行股份有限公司,（浙江）杭州,2023-05-04 00:00:00,90,2024-06-30 00:00:00,14,4HR,合同已过保,4510549951,,,,
CCD1902P0B0,Switch,,,浙商银行股份有限公司,（浙江）杭州,2023-05-04 00:00:00,90,2024-06-30 00:00:00,14,4HR,合同已过保,4510549951,,,,
CCD1902P0C3,Switch,,,浙商银行股份有限公司,（浙江）杭州,2023-05-04 00:00:00,90,2024-06-30 00:00:00,14,4HR,合同已过保,4510549951,,,,
CCD4004P06H,Switch,,,浙商银行股份有限公司,（浙江）杭州,2023-05-04 00:00:00,90,2024-06-30 00:00:00,14,4HR,合同已过保,4510549951,,,,
CCD4007P05H,Switch,,,浙商银行股份有限公司,（浙江）杭州,2023-05-04 00:00:00,90,2024-06-30 00:00:00,14,4HR,合同已过保,4510549951,,,,
CCD4007P05J,Switch,,,浙商银行股份有限公司,（浙江）杭州,2023-05-04 00:00:00,90,2024-06-30 00:00:00,14,4HR,合同已过保,4510549951,,,,
CCD4007P05K,Switch,,,浙商银行股份有限公司,（浙江）杭州,2023-05-04 00:00:00,90,2024-06-30 00:00:00,14,4HR,合同已过保,4510549951,,,,
FB7500N108068,Bridges,,,浙商银行股份有限公司,（浙江）杭州,2023-05-04 00:00:00,90,2024-06-30 00:00:00,14,4HR,合同已过保,4510549951,,,,
FB7500N108091,Bridges,,,浙商银行股份有限公司,（浙江）杭州,2023-05-04 00:00:00,90,2024-06-30 00:00:00,14,4HR,合同已过保,4510549951,,,,
FB7500N108094,Bridges,,,浙商银行股份有限公司,（浙江）杭州,2023-05-04 00:00:00,90,2024-06-30 00:00:00,14,4HR,合同已过保,4510549951,,,,
FB7500N108095,Bridges,,,浙商银行股份有限公司,（浙江）杭州,2023-05-04 00:00:00,90,2024-06-30 00:00:00,14,4HR,合同已过保,4510549951,,,,
FB7500N108096,Bridges,,,浙商银行股份有限公司,（浙江）杭州,2023-05-04 00:00:00,90,2024-06-30 00:00:00,14,4HR,合同已过保,4510549951,,,,
FB7500N108103,Bridges,,,浙商银行股份有限公司,（浙江）杭州,2023-05-04 00:00:00,90,2024-06-30 00:00:00,14,4HR,合同已过保,4510549951,,,,
FB7500N108106,Bridges,,,浙商银行股份有限公司,（浙江）杭州,2023-05-04 00:00:00,90,2024-06-30 00:00:00,14,4HR,合同已过保,4510549951,,,,
FB7500N108107,Bridges,,,浙商银行股份有限公司,（浙江）杭州,2023-05-04 00:00:00,90,2024-06-30 00:00:00,14,4HR,合同已过保,4510549951,,,,
FB7500N108159,Bridges,,,浙商银行股份有限公司,（浙江）杭州,2023-05-04 00:00:00,90,2024-06-30 00:00:00,14,4HR,合同已过保,4510549951,,,,
FB7500N108175,Bridges,,,浙商银行股份有限公司,（浙江）杭州,2023-05-04 00:00:00,90,2024-06-30 00:00:00,14,4HR,合同已过保,4510549951,,,,
FB7500N108177,Bridges,,,浙商银行股份有限公司,（浙江）杭州,2023-05-04 00:00:00,90,2024-06-30 00:00:00,14,4HR,合同已过保,4510549951,,,,
FB7500N108178,Bridges,,,浙商银行股份有限公司,（浙江）杭州,2023-05-04 00:00:00,90,2024-06-30 00:00:00,14,4HR,合同已过保,4510549951,,,,
FB7500N108185,Bridges,,,浙商银行股份有限公司,（浙江）杭州,2023-05-04 00:00:00,90,2024-06-30 00:00:00,14,4HR,合同已过保,4510549951,,,,
FB7500N108186,Bridges,,,浙商银行股份有限公司,（浙江）杭州,2023-05-04 00:00:00,90,2024-06-30 00:00:00,14,4HR,合同已过保,4510549951,,,,
FB7500N108190,Bridges,,,浙商银行股份有限公司,（浙江）杭州,2023-05-04 00:00:00,90,2024-06-30 00:00:00,14,4HR,合同已过保,4510549951,,,,
FB7500N108194,Bridges,,,浙商银行股份有限公司,（浙江）杭州,2023-05-04 00:00:00,90,2024-06-30 00:00:00,14,4HR,合同已过保,4510549951,,,,
FB7500N108196,Bridges,,,浙商银行股份有限公司,（浙江）杭州,2023-05-04 00:00:00,90,2024-06-30 00:00:00,14,4HR,合同已过保,4510549951,,,,
FB7500N108197,Bridges,,,浙商银行股份有限公司,（浙江）杭州,2023-05-04 00:00:00,90,2024-06-30 00:00:00,14,4HR,合同已过保,4510549951,,,,
FB7500N108198,Bridges,,,浙商银行股份有限公司,（浙江）杭州,2023-05-04 00:00:00,90,2024-06-30 00:00:00,14,4HR,合同已过保,4510549951,,,,
FB7500N108200,Bridges,,,浙商银行股份有限公司,（浙江）杭州,2023-05-04 00:00:00,90,2024-06-30 00:00:00,14,4HR,合同已过保,4510549951,,,,
CCD4008P001,Switch,,,浙商银行股份有限公司,（浙江）杭州,2023-05-04 00:00:00,90,2024-06-30 00:00:00,14,4HR,合同已过保,4510549951,,,,
CCD4008P003,Switch,,,浙商银行股份有限公司,（浙江）杭州,2023-05-04 00:00:00,90,2024-06-30 00:00:00,14,4HR,合同已过保,4510549951,,,,
CCD4008P006,Switch,,,浙商银行股份有限公司,（浙江）杭州,2023-05-04 00:00:00,90,2024-06-30 00:00:00,14,4HR,合同已过保,4510549951,,,,
CCD4008P007,Switch,,,浙商银行股份有限公司,（浙江）杭州,2023-05-04 00:00:00,90,2024-06-30 00:00:00,14,4HR,合同已过保,4510549951,,,,
CCD4008P00B,Switch,,,浙商银行股份有限公司,（浙江）杭州,2023-05-04 00:00:00,90,2024-06-30 00:00:00,14,4HR,合同已过保,4510549951,,,,
CCD4008P00C,Switch,,,浙商银行股份有限公司,（浙江）杭州,2023-05-04 00:00:00,90,2024-06-30 00:00:00,14,4HR,合同已过保,4510549951,,,,
CCD4008P00L,Switch,,,浙商银行股份有限公司,（浙江）杭州,2023-05-04 00:00:00,90,2024-06-30 00:00:00,14,4HR,合同已过保,4510549951,,,,
CCD4008P00M,Switch,,,浙商银行股份有限公司,（浙江）杭州,2023-05-04 00:00:00,90,2024-06-30 00:00:00,14,4HR,合同已过保,4510549951,,,,
CCD4008P00P,Switch,,,浙商银行股份有限公司,（浙江）杭州,2023-05-04 00:00:00,90,2024-06-30 00:00:00,14,4HR,合同已过保,4510549951,,,,
CCD4008P00S,Switch,,,浙商银行股份有限公司,（浙江）杭州,2023-05-04 00:00:00,90,2024-06-30 00:00:00,14,4HR,合同已过保,4510549951,,,,
CCD4008P00T,Switch,,,浙商银行股份有限公司,（浙江）杭州,2023-05-04 00:00:00,90,2024-06-30 00:00:00,14,4HR,合同已过保,4510549951,,,,
CCD4008P00W,Switch,,,浙商银行股份有限公司,（浙江）杭州,2023-05-04 00:00:00,90,2024-06-30 00:00:00,14,4HR,合同已过保,4510549951,,,,
CCD4008P013,Switch,,,浙商银行股份有限公司,（浙江）杭州,2023-05-04 00:00:00,90,2024-06-30 00:00:00,14,4HR,合同已过保,4510549951,,,,
CCD4008P01C,Switch,,,浙商银行股份有限公司,（浙江）杭州,2023-05-04 00:00:00,90,2024-06-30 00:00:00,14,4HR,合同已过保,4510549951,,,,
CCD4008P01D,Switch,,,浙商银行股份有限公司,（浙江）杭州,2023-05-04 00:00:00,90,2024-06-30 00:00:00,14,4HR,合同已过保,4510549951,,,,
CCD4008P01F,Switch,,,浙商银行股份有限公司,（浙江）杭州,2023-05-04 00:00:00,90,2024-06-30 00:00:00,14,4HR,合同已过保,4510549951,,,,
CCD4008P01G,Switch,,,浙商银行股份有限公司,（浙江）杭州,2023-05-04 00:00:00,90,2024-06-30 00:00:00,14,4HR,合同已过保,4510549951,,,,
CCD4008P01J,Switch,,,浙商银行股份有限公司,（浙江）杭州,2023-05-04 00:00:00,90,2024-06-30 00:00:00,14,4HR,合同已过保,4510549951,,,,
CCD4008P01N,Switch,,,浙商银行股份有限公司,（浙江）杭州,2023-05-04 00:00:00,90,2024-06-30 00:00:00,14,4HR,合同已过保,4510549951,,,,
CCD4008P01R,Switch,,,浙商银行股份有限公司,（浙江）杭州,2023-05-04 00:00:00,90,2024-06-30 00:00:00,14,4HR,合同已过保,4510549951,,,,
FB7500N107926,Bridges,,,浙商银行股份有限公司,（浙江）杭州,2023-05-04 00:00:00,90,2024-06-30 00:00:00,14,4HR,合同已过保,4510549951,,,,
FB7500N108093,Bridges,,,浙商银行股份有限公司,（浙江）杭州,2023-05-04 00:00:00,90,2024-06-30 00:00:00,14,4HR,合同已过保,4510549951,,,,
FB7500N108108,Bridges,,,浙商银行股份有限公司,（浙江）杭州,2023-05-04 00:00:00,90,2024-06-30 00:00:00,14,4HR,合同已过保,4510549951,,,,
FB7500N108109,Bridges,,,浙商银行股份有限公司,（浙江）杭州,2023-05-04 00:00:00,90,2024-06-30 00:00:00,14,4HR,合同已过保,4510549951,,,,
9471832218,Flashcache,,,中国银行股份有限公司深圳市分行,（广东）深圳,2023-07-26 00:00:00,90,2024-07-25 00:00:00,12,"4HD,NRD",合同已过保,4510568059,,,,
9471832517,Flashcache,,,中国银行股份有限公司深圳市分行,（广东）深圳,2023-07-26 00:00:00,90,2024-07-25 00:00:00,12,"4HD,NRD",合同已过保,4510568059,,,,
451452000097,FAS3250,,,中国银行股份有限公司深圳市分行,（广东）深圳,2023-07-26 00:00:00,90,2024-07-25 00:00:00,12,"4HD,NRD",合同已过保,4510568059,,,,
